vg	gm	idbyw	gmbyid	gmbygds	ft	cgg	gds	Voverdrive	vd
1.600000e+00	3.296418e-05	5.725603e-06	2.878664e+00	7.508431e+00	1.371093e+09	2.404227e-14	4.390288e-06	5.876645e-01	5.000000e-01
1.610000e+00	3.309124e-05	5.890750e-06	2.808746e+00	6.846637e+00	1.371002e+09	2.413653e-14	4.833211e-06	5.976645e-01	5.000000e-01
1.620000e+00	3.319565e-05	6.056475e-06	2.740509e+00	6.262678e+00	1.369821e+09	2.423357e-14	5.300553e-06	6.076645e-01	5.000000e-01
1.630000e+00	3.327896e-05	6.222669e-06	2.674010e+00	5.747036e+00	1.367629e+09	2.433331e-14	5.790630e-06	6.176645e-01	5.000000e-01
1.640000e+00	3.334278e-05	6.389230e-06	2.609296e+00	5.291160e+00	1.364513e+09	2.443567e-14	6.301602e-06	6.276645e-01	5.000000e-01
1.650000e+00	3.338879e-05	6.556064e-06	2.546405e+00	4.887438e+00	1.360559e+09	2.454050e-14	6.831552e-06	6.376645e-01	5.000000e-01
1.660000e+00	3.341862e-05	6.723088e-06	2.485362e+00	4.529155e+00	1.355855e+09	2.464764e-14	7.378555e-06	6.476645e-01	5.000000e-01
1.670000e+00	3.343387e-05	6.890224e-06	2.426182e+00	4.210426e+00	1.350487e+09	2.475689e-14	7.940734e-06	6.576645e-01	5.000000e-01
1.680000e+00	3.343604e-05	7.057402e-06	2.368863e+00	3.926123e+00	1.344538e+09	2.486804e-14	8.516298e-06	6.676644e-01	5.000000e-01
1.690000e+00	3.342650e-05	7.224562e-06	2.313393e+00	3.671798e+00	1.338086e+09	2.498083e-14	9.103579e-06	6.776644e-01	5.000000e-01
1.700000e+00	3.340653e-05	7.391647e-06	2.259749e+00	3.443603e+00	1.331202e+09	2.509500e-14	9.701039e-06	6.876644e-01	5.000000e-01
1.710000e+00	3.337726e-05	7.558608e-06	2.207897e+00	3.238220e+00	1.323954e+09	2.521028e-14	1.030728e-05	6.976644e-01	5.000000e-01
1.720000e+00	3.333970e-05	7.725403e-06	2.157797e+00	3.052789e+00	1.316403e+09	2.532636e-14	1.092106e-05	7.076644e-01	5.000000e-01
1.730000e+00	3.329477e-05	7.891990e-06	2.109403e+00	2.884848e+00	1.308604e+09	2.544297e-14	1.154126e-05	7.176644e-01	5.000000e-01
1.740000e+00	3.324326e-05	8.058336e-06	2.062663e+00	2.732274e+00	1.300607e+09	2.555981e-14	1.216688e-05	7.276644e-01	5.000000e-01
1.750000e+00	3.318586e-05	8.224410e-06	2.017522e+00	2.593239e+00	1.292456e+09	2.567659e-14	1.279707e-05	7.376644e-01	5.000000e-01
1.760000e+00	3.312319e-05	8.390183e-06	1.973925e+00	2.466165e+00	1.284190e+09	2.579305e-14	1.343105e-05	7.476643e-01	5.000000e-01
1.770000e+00	3.305577e-05	8.555630e-06	1.931814e+00	2.349688e+00	1.275845e+09	2.590892e-14	1.406816e-05	7.576643e-01	5.000000e-01
1.780000e+00	3.298409e-05	8.720730e-06	1.891131e+00	2.242625e+00	1.267451e+09	2.602396e-14	1.470780e-05	7.676643e-01	5.000000e-01
1.790000e+00	3.290853e-05	8.885461e-06	1.851819e+00	2.143951e+00	1.259033e+09	2.613793e-14	1.534948e-05	7.776643e-01	5.000000e-01
1.800000e+00	3.282947e-05	9.049806e-06	1.813822e+00	2.052773e+00	1.250616e+09	2.625064e-14	1.599274e-05	7.876643e-01	5.000000e-01
1.810000e+00	3.274721e-05	9.213747e-06	1.777084e+00	1.968313e+00	1.242218e+09	2.636189e-14	1.663719e-05	7.976643e-01	5.000000e-01
1.820000e+00	3.266202e-05	9.377269e-06	1.741553e+00	1.889891e+00	1.233855e+09	2.647151e-14	1.728249e-05	8.076643e-01	5.000000e-01
1.830000e+00	3.257414e-05	9.540359e-06	1.707176e+00	1.816909e+00	1.225542e+09	2.657937e-14	1.792833e-05	8.176642e-01	5.000000e-01
1.840000e+00	3.248380e-05	9.703003e-06	1.673904e+00	1.748842e+00	1.217290e+09	2.668534e-14	1.857445e-05	8.276642e-01	5.000000e-01
1.850000e+00	3.239116e-05	9.865189e-06	1.641690e+00	1.685229e+00	1.209108e+09	2.678931e-14	1.922062e-05	8.376642e-01	5.000000e-01
1.860000e+00	3.229640e-05	1.002691e-05	1.610487e+00	1.625661e+00	1.201003e+09	2.689120e-14	1.986663e-05	8.476642e-01	5.000000e-01
1.870000e+00	3.219967e-05	1.018815e-05	1.580252e+00	1.569774e+00	1.192981e+09	2.699094e-14	2.051229e-05	8.576642e-01	5.000000e-01
1.880000e+00	3.210110e-05	1.034890e-05	1.550943e+00	1.517248e+00	1.185046e+09	2.708848e-14	2.115744e-05	8.676642e-01	5.000000e-01
1.890000e+00	3.200080e-05	1.050915e-05	1.522521e+00	1.467796e+00	1.177202e+09	2.718378e-14	2.180194e-05	8.776642e-01	5.000000e-01
1.900000e+00	3.189888e-05	1.066890e-05	1.494947e+00	1.421161e+00	1.169450e+09	2.727683e-14	2.244565e-05	8.876642e-01	5.000000e-01
1.910000e+00	3.179545e-05	1.082813e-05	1.468187e+00	1.377114e+00	1.161791e+09	2.736760e-14	2.308846e-05	8.976641e-01	5.000000e-01
1.920000e+00	3.169057e-05	1.098685e-05	1.442205e+00	1.335450e+00	1.154227e+09	2.745611e-14	2.373026e-05	9.076641e-01	5.000000e-01
1.930000e+00	3.158435e-05	1.114503e-05	1.416970e+00	1.295983e+00	1.146755e+09	2.754236e-14	2.437096e-05	9.176641e-01	5.000000e-01
1.940000e+00	3.147684e-05	1.130268e-05	1.392450e+00	1.258547e+00	1.139377e+09	2.762637e-14	2.501046e-05	9.276641e-01	5.000000e-01
1.950000e+00	3.136811e-05	1.145979e-05	1.368616e+00	1.222990e+00	1.132089e+09	2.770816e-14	2.564870e-05	9.376641e-01	5.000000e-01
1.960000e+00	3.125822e-05	1.161636e-05	1.345440e+00	1.189177e+00	1.124892e+09	2.778776e-14	2.628559e-05	9.476641e-01	5.000000e-01
1.970000e+00	3.114724e-05	1.177237e-05	1.322896e+00	1.156984e+00	1.117782e+09	2.786522e-14	2.692106e-05	9.576641e-01	5.000000e-01
1.980000e+00	3.103521e-05	1.192782e-05	1.300958e+00	1.126297e+00	1.110758e+09	2.794057e-14	2.755507e-05	9.676641e-01	5.000000e-01
1.990000e+00	3.092218e-05	1.208272e-05	1.279604e+00	1.097015e+00	1.103817e+09	2.801386e-14	2.818755e-05	9.776641e-01	5.000000e-01
2.000000e+00	3.080820e-05	1.223704e-05	1.258809e+00	1.069044e+00	1.096957e+09	2.808513e-14	2.881846e-05	9.876640e-01	5.000000e-01
0.000000e+00	1.156115e-17	1.876633e-19	3.080290e+01	1.295891e+03	9.640791e-04	1.199191e-14	8.921390e-21	-1.012335e+00	6.000000e-01
1.000000e-02	1.573169e-17	2.553609e-19	3.080285e+01	1.295889e+03	1.332149e-03	1.180926e-14	1.213969e-20	-1.002335e+00	6.000000e-01
2.000000e-02	2.140669e-17	3.474797e-19	3.080279e+01	1.295886e+03	1.839972e-03	1.163425e-14	1.651896e-20	-9.923350e-01	6.000000e-01
3.000000e-02	2.912884e-17	4.728290e-19	3.080272e+01	1.295883e+03	2.540356e-03	1.146644e-14	2.247799e-20	-9.823350e-01	6.000000e-01
4.000000e-02	3.963660e-17	6.433961e-19	3.080264e+01	1.295880e+03	3.505987e-03	1.130541e-14	3.058664e-20	-9.723350e-01	6.000000e-01
5.000000e-02	5.393480e-17	8.754925e-19	3.080255e+01	1.295876e+03	4.836872e-03	1.115076e-14	4.162035e-20	-9.623350e-01	6.000000e-01
6.000000e-02	7.339071e-17	1.191313e-18	3.080244e+01	1.295871e+03	6.670580e-03	1.100215e-14	5.663426e-20	-9.523350e-01	6.000000e-01
7.000000e-02	9.986477e-17	1.621060e-18	3.080231e+01	1.295866e+03	9.196299e-03	1.085924e-14	7.706413e-20	-9.423350e-01	6.000000e-01
8.000000e-02	1.358885e-16	2.205827e-18	3.080216e+01	1.295860e+03	1.267414e-02	1.072171e-14	1.048636e-19	-9.323350e-01	6.000000e-01
9.000000e-02	1.849064e-16	3.001533e-18	3.080199e+01	1.295852e+03	1.746164e-02	1.058929e-14	1.426910e-19	-9.223350e-01	6.000000e-01
1.000000e-01	2.516054e-16	4.084267e-18	3.080179e+01	1.295844e+03	2.405011e-02	1.046171e-14	1.941634e-19	-9.123350e-01	6.000000e-01
1.100000e-01	3.423628e-16	5.557558e-18	3.080155e+01	1.295834e+03	3.311459e-02	1.033873e-14	2.642027e-19	-9.023350e-01	6.000000e-01
1.200000e-01	4.658559e-16	7.562282e-18	3.080128e+01	1.295822e+03	4.558225e-02	1.022012e-14	3.595060e-19	-8.923350e-01	6.000000e-01
1.300000e-01	6.338910e-16	1.029012e-17	3.080095e+01	1.295809e+03	6.272634e-02	1.010566e-14	4.891857e-19	-8.823350e-01	6.000000e-01
1.400000e-01	8.625323e-16	1.400188e-17	3.080058e+01	1.295793e+03	8.629494e-02	9.995167e-15	6.656406e-19	-8.723350e-01	6.000000e-01
1.500000e-01	1.173636e-15	1.905245e-17	3.080014e+01	1.295774e+03	1.186875e-01	9.888459e-15	9.057411e-19	-8.623350e-01	6.000000e-01
1.600000e-01	1.596940e-15	2.592466e-17	3.079963e+01	1.295753e+03	1.631967e-01	9.785369e-15	1.232441e-18	-8.523350e-01	6.000000e-01
1.700000e-01	2.172901e-15	3.527548e-17	3.079904e+01	1.295728e+03	2.243402e-01	9.685744e-15	1.676973e-18	-8.423350e-01	6.000000e-01
1.800000e-01	2.956564e-15	4.799875e-17	3.079834e+01	1.295699e+03	3.083145e-01	9.589442e-15	2.281830e-18	-8.323350e-01	6.000000e-01
1.900000e-01	4.022811e-15	6.531061e-17	3.079753e+01	1.295665e+03	4.236173e-01	9.496334e-15	3.104824e-18	-8.223350e-01	6.000000e-01
2.000000e-01	5.473515e-15	8.886560e-17	3.079659e+01	1.295625e+03	5.818988e-01	9.406300e-15	4.224613e-18	-8.123350e-01	6.000000e-01
2.100000e-01	7.447257e-15	1.209147e-16	3.079549e+01	1.295579e+03	7.991278e-01	9.319231e-15	5.748209e-18	-8.023350e-01	6.000000e-01
2.200000e-01	1.013255e-14	1.645204e-16	3.079420e+01	1.295525e+03	1.097186e+00	9.235028e-15	7.821191e-18	-7.923350e-01	6.000000e-01
2.300000e-01	1.378580e-14	2.238484e-16	3.079270e+01	1.295462e+03	1.506052e+00	9.153600e-15	1.064161e-17	-7.823350e-01	6.000000e-01
2.400000e-01	1.875575e-14	3.045659e-16	3.079096e+01	1.295388e+03	2.066780e+00	9.074867e-15	1.447887e-17	-7.723350e-01	6.000000e-01
2.500000e-01	2.551672e-14	4.143816e-16	3.078892e+01	1.295302e+03	2.835583e+00	8.998756e-15	1.969943e-17	-7.623350e-01	6.000000e-01
2.600000e-01	3.471370e-14	5.637804e-16	3.078654e+01	1.295202e+03	3.889402e+00	8.925203e-15	2.680176e-17	-7.523350e-01	6.000000e-01
2.700000e-01	4.722372e-14	7.670230e-16	3.078377e+01	1.295086e+03	5.333511e+00	8.854152e-15	3.646378e-17	-7.423350e-01	6.000000e-01
2.800000e-01	6.423918e-14	1.043503e-15	3.078054e+01	1.294950e+03	7.311908e+00	8.785557e-15	4.960747e-17	-7.323350e-01	6.000000e-01
2.900000e-01	8.738101e-14	1.419593e-15	3.077677e+01	1.294791e+03	1.002147e+01	8.719377e-15	6.748656e-17	-7.223350e-01	6.000000e-01
3.000000e-01	1.188523e-13	1.931152e-15	3.077238e+01	1.294607e+03	1.373129e+01	8.655582e-15	9.180573e-17	-7.123350e-01	6.000000e-01
3.100000e-01	1.616469e-13	2.626930e-15	3.076726e+01	1.294391e+03	1.880895e+01	8.594147e-15	1.248825e-16	-7.023350e-01	6.000000e-01
3.200000e-01	2.198320e-13	3.573192e-15	3.076129e+01	1.294140e+03	2.575636e+01	8.535058e-15	1.698672e-16	-6.923350e-01	6.000000e-01
3.300000e-01	2.989321e-13	4.859999e-15	3.075434e+01	1.293847e+03	3.525847e+01	8.478306e-15	2.310412e-16	-6.823350e-01	6.000000e-01
3.400000e-01	4.064483e-13	6.609726e-15	3.074623e+01	1.293506e+03	4.824945e+01	8.423894e-15	3.142221e-16	-6.723350e-01	6.000000e-01
3.500000e-01	5.525620e-13	8.988612e-15	3.073678e+01	1.293109e+03	6.600253e+01	8.371831e-15	4.273128e-16	-6.623350e-01	6.000000e-01
3.600000e-01	7.510873e-13	1.222243e-14	3.072578e+01	1.292646e+03	9.025178e+01	8.322133e-15	5.810463e-16	-6.523350e-01	6.000000e-01
3.700000e-01	1.020757e-12	1.661769e-14	3.071296e+01	1.292107e+03	1.233569e+02	8.274828e-15	7.899943e-16	-6.423350e-01	6.000000e-01
3.800000e-01	1.386962e-12	2.259040e-14	3.069804e+01	1.291479e+03	1.685262e+02	8.229950e-15	1.073933e-15	-6.323350e-01	6.000000e-01
3.900000e-01	1.884091e-12	3.070485e-14	3.068067e+01	1.290749e+03	2.301167e+02	8.187544e-15	1.459689e-15	-6.223350e-01	6.000000e-01
4.000000e-01	2.558688e-12	4.172618e-14	3.066046e+01	1.289898e+03	3.140395e+02	8.147664e-15	1.983635e-15	-6.123350e-01	6.000000e-01
4.100000e-01	3.473691e-12	5.669119e-14	3.063695e+01	1.288909e+03	4.283022e+02	8.110373e-15	2.695062e-15	-6.023350e-01	6.000000e-01
4.200000e-01	4.714116e-12	7.700383e-14	3.060962e+01	1.287760e+03	5.837377e+02	8.075744e-15	3.660711e-15	-5.923350e-01	6.000000e-01
4.300000e-01	6.394670e-12	1.045637e-13	3.057786e+01	1.286424e+03	7.949752e+02	8.043861e-15	4.970888e-15	-5.823350e-01	6.000000e-01
4.400000e-01	8.669898e-12	1.419387e-13	3.054099e+01	1.284873e+03	1.081733e+03	8.014819e-15	6.747669e-15	-5.723350e-01	6.000000e-01
4.500000e-01	1.174769e-11	1.925964e-13	3.049820e+01	1.283073e+03	1.470534e+03	7.988722e-15	9.155896e-15	-5.623350e-01	6.000000e-01
4.600000e-01	1.590715e-11	2.612132e-13	3.044860e+01	1.280987e+03	1.996959e+03	7.965689e-15	1.241788e-14	-5.523350e-01	6.000000e-01
4.700000e-01	2.152223e-11	3.540870e-13	3.039116e+01	1.278571e+03	2.708614e+03	7.945846e-15	1.683303e-14	-5.423350e-01	6.000000e-01
4.800000e-01	2.909262e-11	4.796851e-13	3.032471e+01	1.275777e+03	3.668987e+03	7.929335e-15	2.280385e-14	-5.323350e-01	6.000000e-01
4.900000e-01	3.928420e-11	6.493698e-13	3.024794e+01	1.272549e+03	4.962439e+03	7.916309e-15	3.087049e-14	-5.223350e-01	6.000000e-01
5.000000e-01	5.298126e-11	8.783539e-13	3.015940e+01	1.268826e+03	6.700606e+03	7.906936e-15	4.175614e-14	-5.123350e-01	6.000000e-01
5.100000e-01	7.135366e-11	1.186954e-12	3.005746e+01	1.264539e+03	9.030517e+03	7.901393e-15	5.642660e-14	-5.023350e-01	6.000000e-01
5.200000e-01	9.594229e-11	1.602225e-12	2.994034e+01	1.259615e+03	1.214479e+04	7.899876e-15	7.616793e-14	-4.923350e-01	6.000000e-01
5.300000e-01	1.287664e-10	2.160069e-12	2.980609e+01	1.253972e+03	1.629421e+04	7.902590e-15	1.026869e-13	-4.823350e-01	6.000000e-01
5.400000e-01	1.724572e-10	2.907957e-12	2.965264e+01	1.247522e+03	2.180310e+04	7.909757e-15	1.382398e-13	-4.723350e-01	6.000000e-01
5.500000e-01	2.304204e-10	3.908375e-12	2.947777e+01	1.240173e+03	2.908756e+04	7.921613e-15	1.857969e-13	-4.623350e-01	6.000000e-01
5.600000e-01	3.070322e-10	5.243175e-12	2.927922e+01	1.231830e+03	3.867680e+04	7.938407e-15	2.492487e-13	-4.523350e-01	6.000000e-01
5.700000e-01	4.078691e-10	7.018991e-12	2.905468e+01	1.222398e+03	5.123723e+04	7.960404e-15	3.336632e-13	-4.423350e-01	6.000000e-01
5.800000e-01	5.399711e-10	9.373877e-12	2.880191e+01	1.211781e+03	6.759882e+04	7.987877e-15	4.456011e-13	-4.323350e-01	6.000000e-01
5.900000e-01	7.121353e-10	1.248536e-11	2.851882e+01	1.199895e+03	8.878252e+04	8.021120e-15	5.934980e-13	-4.223350e-01	6.000000e-01
6.000000e-01	9.352309e-10	1.657998e-11	2.820362e+01	1.186664e+03	1.160273e+05	8.060437e-15	7.881174e-13	-4.123350e-01	6.000000e-01
6.100000e-01	1.222524e-09	2.194451e-11	2.785490e+01	1.172033e+03	1.508146e+05	8.106143e-15	1.043080e-12	-4.023350e-01	6.000000e-01
6.200000e-01	1.590000e-09	2.893870e-11	2.747187e+01	1.155968e+03	1.948872e+05	8.158563e-15	1.375470e-12	-3.923350e-01	6.000000e-01
6.300000e-01	2.056657e-09	3.800963e-11	2.705441e+01	1.138469e+03	2.502614e+05	8.218033e-15	1.806511e-12	-3.823350e-01	6.000000e-01
6.400000e-01	2.644771e-09	4.970750e-11	2.660335e+01	1.119572e+03	3.192282e+05	8.284892e-15	2.362306e-12	-3.723350e-01	6.000000e-01
6.500000e-01	3.380120e-09	6.470253e-11	2.612046e+01	1.099356e+03	4.043454e+05	8.359487e-15	3.074636e-12	-3.623350e-01	6.000000e-01
6.600000e-01	4.292163e-09	8.380297e-11	2.560866e+01	1.077947e+03	5.084196e+05	8.442166e-15	3.981793e-12	-3.523350e-01	6.000000e-01
6.700000e-01	5.414233e-09	1.079740e-10	2.507194e+01	1.055518e+03	6.344847e+05	8.533275e-15	5.129454e-12	-3.423350e-01	6.000000e-01
6.800000e-01	6.783770e-09	1.383575e-10	2.451537e+01	1.032287e+03	7.857810e+05	8.633156e-15	6.571591e-12	-3.323350e-01	6.000000e-01
6.900000e-01	8.442688e-09	1.762937e-10	2.394495e+01	1.008512e+03	9.657462e+05	8.742140e-15	8.371432e-12	-3.223350e-01	6.000000e-01
7.000000e-01	1.043797e-08	2.233447e-10	2.336740e+01	9.844801e+02	1.178028e+06	8.860546e-15	1.060252e-11	-3.123350e-01	6.000000e-01
7.100000e-01	1.282257e-08	2.813218e-10	2.278987e+01	9.604997e+02	1.426526e+06	8.988673e-15	1.334990e-11	-3.023350e-01	6.000000e-01
7.200000e-01	1.565681e-08	3.523193e-10	2.221964e+01	9.368841e+02	1.715478e+06	9.126795e-15	1.671158e-11	-2.923350e-01	6.000000e-01
7.300000e-01	1.901019e-08	4.387546e-10	2.166380e+01	9.139394e+02	2.049581e+06	9.275156e-15	2.080027e-11	-2.823350e-01	6.000000e-01
7.400000e-01	2.296382e-08	5.434208e-10	2.112895e+01	8.919519e+02	2.434165e+06	9.433964e-15	2.574558e-11	-2.723350e-01	6.000000e-01
7.500000e-01	2.761355e-08	6.695519e-10	2.062092e+01	8.711770e+02	2.875399e+06	9.603381e-15	3.169683e-11	-2.623350e-01	6.000000e-01
7.600000e-01	3.307364e-08	8.209056e-10	2.014460e+01	8.518325e+02	3.380545e+06	9.783522e-15	3.882645e-11	-2.523350e-01	6.000000e-01
7.700000e-01	3.948128e-08	1.001866e-09	1.970387e+01	8.340941e+02	3.958244e+06	9.974443e-15	4.733432e-11	-2.423350e-01	6.000000e-01
7.800000e-01	4.700192e-08	1.217571e-09	1.930150e+01	8.180937e+02	4.618837e+06	1.017614e-14	5.745298e-11	-2.323350e-01	6.000000e-01
7.900000e-01	5.583561e-08	1.474071e-09	1.893925e+01	8.039222e+02	5.374735e+06	1.038853e-14	6.945400e-11	-2.223350e-01	6.000000e-01
8.000000e-01	6.622451e-08	1.778517e-09	1.861790e+01	7.916319e+02	6.240837e+06	1.061148e-14	8.365568e-11	-2.123350e-01	6.000000e-01
8.100000e-01	7.846184e-08	2.139394e-09	1.833740e+01	7.812420e+02	7.235008e+06	1.084475e-14	1.004322e-10	-2.023350e-01	6.000000e-01
8.200000e-01	9.290268e-08	2.566804e-09	1.809696e+01	7.727428e+02	8.378643e+06	1.108803e-14	1.202246e-10	-1.923350e-01	6.000000e-01
8.300000e-01	1.099767e-07	3.072804e-09	1.789517e+01	7.661004e+02	9.697316e+06	1.134094e-14	1.435539e-10	-1.823350e-01	6.000000e-01
8.400000e-01	1.302033e-07	3.671819e-09	1.773008e+01	7.612597e+02	1.122153e+07	1.160299e-14	1.710366e-10	-1.723350e-01	6.000000e-01
8.500000e-01	1.542095e-07	4.381129e-09	1.759929e+01	7.581461e+02	1.298757e+07	1.187363e-14	2.034034e-10	-1.623350e-01	6.000000e-01
8.600000e-01	1.827504e-07	5.221463e-09	1.749992e+01	7.566654e+02	1.503846e+07	1.215220e-14	2.415208e-10	-1.523350e-01	6.000000e-01
8.700000e-01	2.167321e-07	6.217691e-09	1.742866e+01	7.567016e+02	1.742499e+07	1.243800e-14	2.864168e-10	-1.423350e-01	6.000000e-01
8.800000e-01	2.572370e-07	7.399645e-09	1.738171e+01	7.581137e+02	2.020678e+07	1.273024e-14	3.393119e-10	-1.323350e-01	6.000000e-01
8.900000e-01	3.055501e-07	8.803062e-09	1.735476e+01	7.607308e+02	2.345325e+07	1.302805e-14	4.016534e-10	-1.223350e-01	6.000000e-01
9.000000e-01	3.631841e-07	1.047067e-08	1.734293e+01	7.643472e+02	2.724451e+07	1.333054e-14	4.751560e-10	-1.123350e-01	6.000000e-01
9.100000e-01	4.319018e-07	1.245336e-08	1.734077e+01	7.687171e+02	3.167188e+07	1.363676e-14	5.618475e-10	-1.023350e-01	6.000000e-01
9.200000e-01	5.137307e-07	1.481152e-08	1.734227e+01	7.735518e+02	3.683787e+07	1.394572e-14	6.641194e-10	-9.233501e-02	6.000000e-01
9.300000e-01	6.109668e-07	1.761633e-08	1.734092e+01	7.785184e+02	4.285552e+07	1.425643e-14	7.847815e-10	-8.233501e-02	6.000000e-01
9.400000e-01	7.261609e-07	2.095111e-08	1.732989e+01	7.832439e+02	4.984670e+07	1.456788e-14	9.271197e-10	-7.233502e-02	6.000000e-01
9.500000e-01	8.620827e-07	2.491248e-08	1.730223e+01	7.873229e+02	5.793928e+07	1.487907e-14	1.094954e-09	-6.233502e-02	6.000000e-01
9.600000e-01	1.021659e-06	2.961135e-08	1.725113e+01	7.903314e+02	6.726298e+07	1.518902e-14	1.292697e-09	-5.233502e-02	6.000000e-01
9.700000e-01	1.207880e-06	3.517347e-08	1.717033e+01	7.918457e+02	7.794398e+07	1.549677e-14	1.525398e-09	-4.233502e-02	6.000000e-01
9.800000e-01	1.423682e-06	4.173946e-08	1.705439e+01	7.914647e+02	9.009837e+07	1.580142e-14	1.798794e-09	-3.233502e-02	6.000000e-01
9.900000e-01	1.671802e-06	4.946417e-08	1.689911e+01	7.888352e+02	1.038250e+08	1.610210e-14	2.119329e-09	-2.233502e-02	6.000000e-01
1.000000e+00	1.954618e-06	5.851533e-08	1.670176e+01	7.836748e+02	1.191984e+08	1.639802e-14	2.494170e-09	-1.233502e-02	6.000000e-01
1.010000e+00	2.273999e-06	6.907132e-08	1.646124e+01	7.757918e+02	1.362619e+08	1.668845e-14	2.931198e-09	-2.335019e-03	6.000000e-01
1.020000e+00	2.631162e-06	8.131832e-08	1.617816e+01	7.650987e+02	1.550231e+08	1.697271e-14	3.438984e-09	7.664980e-03	6.000000e-01
1.030000e+00	3.026570e-06	9.544672e-08	1.585476e+01	7.516164e+02	1.754510e+08	1.725022e-14	4.026748e-09	1.766498e-02	6.000000e-01
1.040000e+00	3.459873e-06	1.116472e-07	1.549467e+01	7.354704e+02	1.974759e+08	1.752048e-14	4.704300e-09	2.766498e-02	6.000000e-01
1.050000e+00	3.929916e-06	1.301067e-07	1.510266e+01	7.168785e+02	2.209922e+08	1.778305e-14	5.481983e-09	3.766498e-02	6.000000e-01
1.060000e+00	4.434783e-06	1.510044e-07	1.468428e+01	6.961320e+02	2.458636e+08	1.803758e-14	6.370607e-09	4.766497e-02	6.000000e-01
1.070000e+00	4.971915e-06	1.745083e-07	1.424550e+01	6.735740e+02	2.719303e+08	1.828378e-14	7.381394e-09	5.766497e-02	6.000000e-01
1.080000e+00	5.538242e-06	2.007722e-07	1.379235e+01	6.495756e+02	2.990176e+08	1.852146e-14	8.525938e-09	6.766497e-02	6.000000e-01
1.090000e+00	6.130346e-06	2.299336e-07	1.333068e+01	6.245147e+02	3.269436e+08	1.875047e-14	9.816176e-09	7.766497e-02	6.000000e-01
1.100000e+00	6.744629e-06	2.621126e-07	1.286590e+01	5.987568e+02	3.555281e+08	1.897073e-14	1.126439e-08	8.766497e-02	6.000000e-01
1.110000e+00	7.377464e-06	2.974108e-07	1.240282e+01	5.726415e+02	3.845986e+08	1.918224e-14	1.288322e-08	9.766496e-02	6.000000e-01
1.120000e+00	8.025329e-06	3.359121e-07	1.194558e+01	5.464718e+02	4.139961e+08	1.938504e-14	1.468571e-08	1.076650e-01	6.000000e-01
1.130000e+00	8.684907e-06	3.776834e-07	1.149760e+01	5.205092e+02	4.435784e+08	1.957919e-14	1.668541e-08	1.176650e-01	6.000000e-01
1.140000e+00	9.353165e-06	4.227755e-07	1.106162e+01	4.949711e+02	4.732222e+08	1.976485e-14	1.889639e-08	1.276650e-01	6.000000e-01
1.150000e+00	1.002740e-05	4.712249e-07	1.063972e+01	4.700324e+02	5.028239e+08	1.994217e-14	2.133342e-08	1.376650e-01	6.000000e-01
1.160000e+00	1.070524e-05	5.230553e-07	1.023338e+01	4.458277e+02	5.322988e+08	2.011134e-14	2.401206e-08	1.476649e-01	6.000000e-01
1.170000e+00	1.138469e-05	5.782797e-07	9.843585e+00	4.224559e+02	5.615801e+08	2.027260e-14	2.694883e-08	1.576649e-01	6.000000e-01
1.180000e+00	1.206406e-05	6.369018e-07	9.470894e+00	3.999844e+02	5.906172e+08	2.042619e-14	3.016132e-08	1.676649e-01	6.000000e-01
1.190000e+00	1.274197e-05	6.989176e-07	9.115504e+00	3.784546e+02	6.193731e+08	2.057237e-14	3.366843e-08	1.776649e-01	6.000000e-01
1.200000e+00	1.341733e-05	7.643170e-07	8.777334e+00	3.578861e+02	6.478227e+08	2.071142e-14	3.749050e-08	1.876649e-01	6.000000e-01
1.210000e+00	1.408927e-05	8.330849e-07	8.456081e+00	3.382812e+02	6.759507e+08	2.084363e-14	4.164956e-08	1.976649e-01	6.000000e-01
1.220000e+00	1.475712e-05	9.052025e-07	8.151282e+00	3.196290e+02	7.037495e+08	2.096928e-14	4.616954e-08	2.076649e-01	6.000000e-01
1.230000e+00	1.542040e-05	9.806481e-07	7.862354e+00	3.019080e+02	7.312172e+08	2.108868e-14	5.107651e-08	2.176649e-01	6.000000e-01
1.240000e+00	1.607877e-05	1.059398e-06	7.588634e+00	2.850896e+02	7.583565e+08	2.120212e-14	5.639899e-08	2.276649e-01	6.000000e-01
1.250000e+00	1.673197e-05	1.141427e-06	7.329409e+00	2.691401e+02	7.851734e+08	2.130990e-14	6.216824e-08	2.376649e-01	6.000000e-01
1.260000e+00	1.737985e-05	1.226708e-06	7.083938e+00	2.540223e+02	8.116758e+08	2.141231e-14	6.841859e-08	2.476649e-01	6.000000e-01
1.270000e+00	1.802233e-05	1.315216e-06	6.851475e+00	2.396974e+02	8.378726e+08	2.150963e-14	7.518786e-08	2.576649e-01	6.000000e-01
1.280000e+00	1.865938e-05	1.406922e-06	6.631277e+00	2.261256e+02	8.637735e+08	2.160216e-14	8.251774e-08	2.676649e-01	6.000000e-01
1.290000e+00	1.929098e-05	1.501800e-06	6.422621e+00	2.132676e+02	8.893879e+08	2.169017e-14	9.045435e-08	2.776649e-01	6.000000e-01
1.300000e+00	1.991716e-05	1.599822e-06	6.224805e+00	2.010845e+02	9.147250e+08	2.177393e-14	9.904873e-08	2.876649e-01	6.000000e-01
1.310000e+00	2.053795e-05	1.700961e-06	6.037159e+00	1.895388e+02	9.397928e+08	2.185370e-14	1.083575e-07	2.976649e-01	6.000000e-01
