vg gm vg idbyw vg gmbyid vg gmbygds vg ft vg cgg vg gds vg Voverdrive
 5.80000000e-01  5.20051968e-10  5.80000000e-01  9.02811206e-12  5.80000000e-01  2.88018118e+01  5.80000000e-01  5.15779048e+01  5.80000000e-01  6.49246057e+04  5.80000000e-01  8.01009051e-15  5.80000000e-01  1.00828440e-11  5.80000000e-01 -4.32335014e-01 
 5.90000000e-01  6.85863681e-10  5.90000000e-01  1.20248083e-11  5.90000000e-01  2.85186949e+01  5.90000000e-01  5.10670722e+01  5.90000000e-01  8.52502516e+04  5.90000000e-01  8.04529803e-15  5.90000000e-01  1.34306443e-11  5.90000000e-01 -4.22335014e-01 
 6.00000000e-01  9.00726420e-10  6.00000000e-01  1.59683723e-11  6.00000000e-01  2.82034513e+01  6.00000000e-01  5.04975960e+01  6.00000000e-01  1.11382766e+05  6.00000000e-01  8.08676647e-15  6.00000000e-01  1.78370158e-11  6.00000000e-01 -4.12335014e-01 
 6.10000000e-01  1.17741613e-09  6.10000000e-01  2.11349720e-11  6.10000000e-01  2.78546886e+01  6.10000000e-01  4.98666973e+01  6.10000000e-01  1.44737633e+05  6.10000000e-01  8.13483061e-15  6.10000000e-01  2.36112714e-11  6.10000000e-01 -4.02335014e-01 
 6.20000000e-01  1.53132504e-09  6.20000000e-01  2.78710707e-11  6.20000000e-01  2.74715861e+01  6.20000000e-01  4.91725629e+01  6.20000000e-01  1.86978674e+05  6.20000000e-01  8.18983797e-15  6.20000000e-01  3.11418594e-11  6.20000000e-01 -3.92335014e-01 
 6.30000000e-01  1.98074832e-09  6.30000000e-01  3.66072374e-11  6.30000000e-01  2.70540535e+01  6.30000000e-01  4.84146239e+01  6.30000000e-01  2.40028223e+05  6.30000000e-01  8.25214757e-15  6.30000000e-01  4.09121906e-11  6.30000000e-01 -3.82335014e-01 
 6.40000000e-01  2.54713583e-09  6.40000000e-01  4.78733071e-11  6.40000000e-01  2.66028815e+01  6.40000000e-01  4.75938210e+01  6.40000000e-01  3.06067837e+05  6.40000000e-01  8.32212839e-15  6.40000000e-01  5.35182042e-11  6.40000000e-01 -3.72335014e-01 
 6.50000000e-01  3.25530348e-09  6.50000000e-01  6.23146990e-11  6.50000000e-01  2.61198684e+01  6.50000000e-01  4.67128271e+01  6.50000000e-01  3.87528866e+05  6.50000000e-01  8.40015742e-15  6.50000000e-01  6.96875715e-11  6.50000000e-01 -3.62335014e-01 
 6.60000000e-01  4.13361251e-09  6.60000000e-01  8.07097044e-11  6.60000000e-01  2.56079027e+01  6.60000000e-01  4.57761929e+01  6.60000000e-01  4.87074215e+05  6.60000000e-01  8.48661742e-15  6.60000000e-01  9.03004871e-11  6.60000000e-01 -3.52335014e-01 
 6.70000000e-01  5.21414552e-09  6.70000000e-01  1.03987646e-10  6.70000000e-01  2.50709855e+01  6.70000000e-01  4.47903853e+01  6.70000000e-01  6.07575135e+05  6.70000000e-01  8.58189419e-15  6.70000000e-01  1.16412160e-10  6.70000000e-01 -3.42335014e-01 
