vg	gm	idbyw	gmbyid	gmbygds	ft	cgg	gds	Voverdrive	vd
7.400000e-01	1.260411e-04	3.716103e-06	1.695877e+01	6.461263e+01	4.999606e+10	2.521020e-15	1.950719e-06	6.301341e-02	6.000000e-01
7.500000e-01	1.429731e-04	4.388240e-06	1.629048e+01	6.365049e+01	5.622934e+10	2.542678e-15	2.246221e-06	7.301336e-02	6.000000e-01
7.600000e-01	1.607329e-04	5.147177e-06	1.561370e+01	6.253721e+01	6.270361e+10	2.563376e-15	2.570196e-06	8.301330e-02	6.000000e-01
7.700000e-01	1.791345e-04	5.996591e-06	1.493636e+01	6.128689e+01	6.934767e+10	2.583136e-15	2.922884e-06	9.301323e-02	6.000000e-01
7.800000e-01	1.979838e-04	6.939209e-06	1.426559e+01	5.991609e+01	7.608960e+10	2.601983e-15	3.304351e-06	1.030132e-01	6.000000e-01
7.900000e-01	2.170885e-04	7.976783e-06	1.360752e+01	5.844297e+01	8.286002e+10	2.619943e-15	3.714536e-06	1.130131e-01	6.000000e-01
8.000000e-01	2.362658e-04	9.110128e-06	1.296721e+01	5.688646e+01	8.959491e+10	2.637045e-15	4.153288e-06	1.230130e-01	6.000000e-01
8.100000e-01	2.553490e-04	1.033918e-05	1.234861e+01	5.526550e+01	9.623758e+10	2.653319e-15	4.620405e-06	1.330129e-01	6.000000e-01
8.200000e-01	2.741920e-04	1.166310e-05	1.175468e+01	5.359847e+01	1.027400e+11	2.668795e-15	5.115669e-06	1.430128e-01	6.000000e-01
8.300000e-01	2.926721e-04	1.308036e-05	1.118747e+01	5.190265e+01	1.090633e+11	2.683506e-15	5.638866e-06	1.530127e-01	6.000000e-01
8.400000e-01	3.106904e-04	1.458889e-05	1.064819e+01	5.019389e+01	1.151779e+11	2.697484e-15	6.189806e-06	1.630125e-01	6.000000e-01
8.500000e-01	3.281717e-04	1.618619e-05	1.013740e+01	4.848633e+01	1.210626e+11	2.710759e-15	6.768335e-06	1.730124e-01	6.000000e-01
8.600000e-01	3.450623e-04	1.786942e-05	9.655104e+00	4.679230e+01	1.267043e+11	2.723366e-15	7.374339e-06	1.830123e-01	6.000000e-01
8.700000e-01	3.613281e-04	1.963555e-05	9.200866e+00	4.512231e+01	1.320965e+11	2.735335e-15	8.007750e-06	1.930121e-01	6.000000e-01
8.800000e-01	3.769517e-04	2.148139e-05	8.773912e+00	4.348502e+01	1.372382e+11	2.746697e-15	8.668543e-06	2.030120e-01	6.000000e-01
8.900000e-01	3.919293e-04	2.340373e-05	8.373223e+00	4.188740e+01	1.421330e+11	2.757483e-15	9.356735e-06	2.130118e-01	6.000000e-01
9.000000e-01	4.062680e-04	2.539934e-05	7.997611e+00	4.033485e+01	1.467878e+11	2.767723e-15	1.007238e-05	2.230117e-01	6.000000e-01
9.100000e-01	4.199835e-04	2.746507e-05	7.645776e+00	3.883136e+01	1.512122e+11	2.777445e-15	1.081558e-05	2.330115e-01	6.000000e-01
9.200000e-01	4.330971e-04	2.959785e-05	7.316363e+00	3.737966e+01	1.554171e+11	2.786677e-15	1.158644e-05	2.430113e-01	6.000000e-01
9.300000e-01	4.456346e-04	3.179473e-05	7.007995e+00	3.598145e+01	1.594145e+11	2.795446e-15	1.238512e-05	2.530111e-01	6.000000e-01
9.400000e-01	4.576238e-04	3.405291e-05	6.719306e+00	3.463753e+01	1.632168e+11	2.803779e-15	1.321179e-05	2.630109e-01	6.000000e-01
9.500000e-01	4.690939e-04	3.636972e-05	6.448963e+00	3.334794e+01	1.668364e+11	2.811699e-15	1.406666e-05	2.730108e-01	6.000000e-01
9.600000e-01	4.800739e-04	3.874262e-05	6.195681e+00	3.211214e+01	1.702854e+11	2.819231e-15	1.494992e-05	2.830106e-01	6.000000e-01
9.700000e-01	4.905924e-04	4.116926e-05	5.958236e+00	3.092915e+01	1.735751e+11	2.826398e-15	1.586181e-05	2.930104e-01	6.000000e-01
9.800000e-01	5.006764e-04	4.364738e-05	5.735470e+00	2.979759e+01	1.767164e+11	2.833220e-15	1.680258e-05	3.030102e-01	6.000000e-01
9.900000e-01	5.103517e-04	4.617487e-05	5.526293e+00	2.871585e+01	1.797191e+11	2.839719e-15	1.777247e-05	3.130100e-01	6.000000e-01
1.000000e+00	5.196422e-04	4.874977e-05	5.329689e+00	2.768212e+01	1.825923e+11	2.845915e-15	1.877176e-05	3.230098e-01	6.000000e-01
1.010000e+00	5.285696e-04	5.137019e-05	5.144712e+00	2.669447e+01	1.853443e+11	2.851825e-15	1.980072e-05	3.330095e-01	6.000000e-01
1.020000e+00	5.371541e-04	5.403437e-05	4.970486e+00	2.575090e+01	1.879825e+11	2.857468e-15	2.085962e-05	3.430093e-01	6.000000e-01
1.030000e+00	5.454138e-04	5.674065e-05	4.806200e+00	2.484941e+01	1.905136e+11	2.862860e-15	2.194877e-05	3.530091e-01	6.000000e-01
1.040000e+00	5.533651e-04	5.948743e-05	4.651109e+00	2.398797e+01	1.929434e+11	2.868018e-15	2.306845e-05	3.630089e-01	6.000000e-01
1.050000e+00	5.610226e-04	6.227323e-05	4.504525e+00	2.316460e+01	1.952771e+11	2.872956e-15	2.421896e-05	3.730087e-01	6.000000e-01
1.060000e+00	5.683995e-04	6.509660e-05	4.365816e+00	2.237739e+01	1.975194e+11	2.877689e-15	2.540062e-05	3.830084e-01	6.000000e-01
1.070000e+00	5.755076e-04	6.795617e-05	4.234403e+00	2.162446e+01	1.996744e+11	2.882230e-15	2.661374e-05	3.930082e-01	6.000000e-01
1.080000e+00	5.823573e-04	7.085062e-05	4.109755e+00	2.090402e+01	2.017456e+11	2.886592e-15	2.785862e-05	4.030080e-01	6.000000e-01
1.090000e+00	5.889581e-04	7.377868e-05	3.991384e+00	2.021438e+01	2.037363e+11	2.890787e-15	2.913560e-05	4.130077e-01	6.000000e-01
1.100000e+00	5.953184e-04	7.673914e-05	3.878844e+00	1.955390e+01	2.056491e+11	2.894826e-15	3.044500e-05	4.230075e-01	6.000000e-01
1.110000e+00	6.014456e-04	7.973080e-05	3.771727e+00	1.892103e+01	2.074865e+11	2.898721e-15	3.178715e-05	4.330072e-01	6.000000e-01
1.120000e+00	6.073468e-04	8.275253e-05	3.669657e+00	1.831433e+01	2.092508e+11	2.902482e-15	3.316238e-05	4.430070e-01	6.000000e-01
1.130000e+00	6.130279e-04	8.580320e-05	3.572291e+00	1.773241e+01	2.109439e+11	2.906118e-15	3.457105e-05	4.530067e-01	6.000000e-01
1.140000e+00	6.184947e-04	8.888173e-05	3.479313e+00	1.717397e+01	2.125675e+11	2.909639e-15	3.601349e-05	4.630065e-01	6.000000e-01
1.150000e+00	6.237523e-04	9.198706e-05	3.390435e+00	1.663780e+01	2.141231e+11	2.913054e-15	3.749006e-05	4.730062e-01	6.000000e-01
1.160000e+00	6.288054e-04	9.511816e-05	3.305391e+00	1.612275e+01	2.156123e+11	2.916371e-15	3.900113e-05	4.830060e-01	6.000000e-01
1.170000e+00	6.336584e-04	9.827401e-05	3.223937e+00	1.562773e+01	2.170362e+11	2.919597e-15	4.054705e-05	4.930057e-01	6.000000e-01
1.180000e+00	6.383154e-04	1.014536e-04	3.145848e+00	1.515173e+01	2.183961e+11	2.922742e-15	4.212821e-05	5.030055e-01	6.000000e-01
1.190000e+00	6.427805e-04	1.046561e-04	3.070919e+00	1.469381e+01	2.196931e+11	2.925811e-15	4.374500e-05	5.130052e-01	6.000000e-01
1.200000e+00	6.470572e-04	1.078803e-04	2.998958e+00	1.425305e+01	2.209282e+11	2.928812e-15	4.539780e-05	5.230049e-01	6.000000e-01
1.210000e+00	6.511491e-04	1.111255e-04	2.929791e+00	1.382863e+01	2.221024e+11	2.931751e-15	4.708703e-05	5.330047e-01	6.000000e-01
1.220000e+00	6.550595e-04	1.143907e-04	2.863256e+00	1.341975e+01	2.232166e+11	2.934636e-15	4.881311e-05	5.430044e-01	6.000000e-01
1.230000e+00	6.587918e-04	1.176750e-04	2.799202e+00	1.302566e+01	2.242717e+11	2.937472e-15	5.057646e-05	5.530041e-01	6.000000e-01
1.240000e+00	6.623492e-04	1.209774e-04	2.737490e+00	1.264568e+01	2.252686e+11	2.940265e-15	5.237752e-05	5.630039e-01	6.000000e-01
1.250000e+00	6.657346e-04	1.242973e-04	2.677993e+00	1.227913e+01	2.262079e+11	2.943021e-15	5.421677e-05	5.730036e-01	6.000000e-01
1.260000e+00	6.689513e-04	1.276336e-04	2.620592e+00	1.192540e+01	2.270906e+11	2.945746e-15	5.609467e-05	5.830033e-01	6.000000e-01
1.270000e+00	6.720020e-04	1.309856e-04	2.565175e+00	1.158390e+01	2.279174e+11	2.948445e-15	5.801171e-05	5.930031e-01	6.000000e-01
1.280000e+00	6.748898e-04	1.343525e-04	2.511639e+00	1.125409e+01	2.286891e+11	2.951124e-15	5.996839e-05	6.030028e-01	6.000000e-01
1.290000e+00	6.776175e-04	1.377333e-04	2.459889e+00	1.093544e+01	2.294063e+11	2.953788e-15	6.196526e-05	6.130025e-01	6.000000e-01
1.300000e+00	6.801879e-04	1.411275e-04	2.409835e+00	1.062746e+01	2.300698e+11	2.956442e-15	6.400284e-05	6.230022e-01	6.000000e-01
1.310000e+00	6.826038e-04	1.445340e-04	2.361395e+00	1.032969e+01	2.306802e+11	2.959091e-15	6.608172e-05	6.330020e-01	6.000000e-01
1.320000e+00	6.848679e-04	1.479523e-04	2.314489e+00	1.004169e+01	2.312383e+11	2.961741e-15	6.820247e-05	6.430017e-01	6.000000e-01
1.330000e+00	6.869829e-04	1.513815e-04	2.269045e+00	9.763035e+00	2.317446e+11	2.964396e-15	7.036571e-05	6.530014e-01	6.000000e-01
1.340000e+00	6.889515e-04	1.548209e-04	2.224995e+00	9.493342e+00	2.321999e+11	2.967062e-15	7.257207e-05	6.630011e-01	6.000000e-01
1.350000e+00	6.907763e-04	1.582698e-04	2.182274e+00	9.232234e+00	2.326047e+11	2.969743e-15	7.482222e-05	6.730008e-01	6.000000e-01
1.360000e+00	6.924598e-04	1.617275e-04	2.140823e+00	8.979358e+00	2.329597e+11	2.972444e-15	7.711685e-05	6.830006e-01	6.000000e-01
1.370000e+00	6.940046e-04	1.651932e-04	2.100585e+00	8.734380e+00	2.332654e+11	2.975171e-15	7.945666e-05	6.930003e-01	6.000000e-01
1.380000e+00	6.954132e-04	1.686663e-04	2.061506e+00	8.496979e+00	2.335225e+11	2.977928e-15	8.184240e-05	7.030000e-01	6.000000e-01
1.390000e+00	6.966879e-04	1.721461e-04	2.023537e+00	8.266855e+00	2.337314e+11	2.980720e-15	8.427484e-05	7.129997e-01	6.000000e-01
1.400000e+00	6.978313e-04	1.756319e-04	1.986630e+00	8.043720e+00	2.338927e+11	2.983553e-15	8.675480e-05	7.229994e-01	6.000000e-01
1.410000e+00	6.988455e-04	1.791231e-04	1.950741e+00	7.827300e+00	2.340070e+11	2.986430e-15	8.928310e-05	7.329992e-01	6.000000e-01
1.420000e+00	6.997330e-04	1.826191e-04	1.915826e+00	7.617335e+00	2.340747e+11	2.989358e-15	9.186061e-05	7.429989e-01	6.000000e-01
1.430000e+00	7.004960e-04	1.861192e-04	1.881848e+00	7.413578e+00	2.340963e+11	2.992341e-15	9.448824e-05	7.529986e-01	6.000000e-01
1.440000e+00	7.011366e-04	1.896228e-04	1.848766e+00	7.215794e+00	2.340723e+11	2.995385e-15	9.716693e-05	7.629983e-01	6.000000e-01
1.450000e+00	7.016569e-04	1.931293e-04	1.816547e+00	7.023758e+00	2.340032e+11	2.998493e-15	9.989765e-05	7.729980e-01	6.000000e-01
1.460000e+00	7.020592e-04	1.966381e-04	1.785155e+00	6.837255e+00	2.338893e+11	3.001672e-15	1.026814e-04	7.829977e-01	6.000000e-01
1.470000e+00	7.023453e-04	2.001486e-04	1.754559e+00	6.656083e+00	2.337313e+11	3.004926e-15	1.055193e-04	7.929974e-01	6.000000e-01
1.480000e+00	7.025172e-04	2.036603e-04	1.724728e+00	6.480046e+00	2.335294e+11	3.008260e-15	1.084124e-04	8.029972e-01	6.000000e-01
1.490000e+00	7.025769e-04	2.071725e-04	1.695632e+00	6.308958e+00	2.332841e+11	3.011679e-15	1.113618e-04	8.129969e-01	6.000000e-01
1.500000e+00	7.025262e-04	2.106848e-04	1.667245e+00	6.142643e+00	2.329959e+11	3.015187e-15	1.143687e-04	8.229966e-01	6.000000e-01
1.510000e+00	7.023668e-04	2.141965e-04	1.639538e+00	5.980931e+00	2.326650e+11	3.018790e-15	1.174344e-04	8.329963e-01	6.000000e-01
1.520000e+00	7.021006e-04	2.177072e-04	1.612488e+00	5.823660e+00	2.322920e+11	3.022491e-15	1.205600e-04	8.429960e-01	6.000000e-01
1.530000e+00	7.017291e-04	2.212162e-04	1.586071e+00	5.670676e+00	2.318773e+11	3.026295e-15	1.237470e-04	8.529957e-01	6.000000e-01
1.540000e+00	7.012541e-04	2.247232e-04	1.560262e+00	5.521831e+00	2.314212e+11	3.030206e-15	1.269967e-04	8.629954e-01	6.000000e-01
1.550000e+00	7.006769e-04	2.282275e-04	1.535041e+00	5.376984e+00	2.309243e+11	3.034228e-15	1.303104e-04	8.729952e-01	6.000000e-01
1.560000e+00	6.999992e-04	2.317286e-04	1.510386e+00	5.236001e+00	2.303868e+11	3.038364e-15	1.336897e-04	8.829949e-01	6.000000e-01
1.570000e+00	6.992223e-04	2.352262e-04	1.486277e+00	5.098751e+00	2.298094e+11	3.042618e-15	1.371360e-04	8.929946e-01	6.000000e-01
1.580000e+00	6.983477e-04	2.387196e-04	1.462695e+00	4.965111e+00	2.291925e+11	3.046992e-15	1.406510e-04	9.029943e-01	6.000000e-01
1.590000e+00	6.973765e-04	2.422083e-04	1.439621e+00	4.834964e+00	2.285365e+11	3.051489e-15	1.442361e-04	9.129940e-01	6.000000e-01
1.600000e+00	6.963102e-04	2.456920e-04	1.417039e+00	4.708195e+00	2.278419e+11	3.056111e-15	1.478932e-04	9.229937e-01	6.000000e-01
1.610000e+00	6.951497e-04	2.491701e-04	1.394930e+00	4.584697e+00	2.271094e+11	3.060858e-15	1.516239e-04	9.329935e-01	6.000000e-01
1.620000e+00	6.938963e-04	2.526422e-04	1.373279e+00	4.464365e+00	2.263394e+11	3.065733e-15	1.554300e-04	9.429932e-01	6.000000e-01
1.630000e+00	6.925511e-04	2.561078e-04	1.352070e+00	4.347101e+00	2.255326e+11	3.070736e-15	1.593133e-04	9.529929e-01	6.000000e-01
1.640000e+00	6.911149e-04	2.595664e-04	1.331287e+00	4.232808e+00	2.246895e+11	3.075866e-15	1.632757e-04	9.629926e-01	6.000000e-01
1.650000e+00	6.895888e-04	2.630176e-04	1.310918e+00	4.121397e+00	2.238109e+11	3.081123e-15	1.673192e-04	9.729923e-01	6.000000e-01
1.660000e+00	6.879737e-04	2.664610e-04	1.290947e+00	4.012778e+00	2.228973e+11	3.086505e-15	1.714458e-04	9.829921e-01	6.000000e-01
1.670000e+00	6.862704e-04	2.698960e-04	1.271361e+00	3.906868e+00	2.219496e+11	3.092011e-15	1.756574e-04	9.929918e-01	6.000000e-01
1.680000e+00	6.844796e-04	2.733223e-04	1.252147e+00	3.803588e+00	2.209683e+11	3.097637e-15	1.799563e-04	1.002991e+00	6.000000e-01
1.690000e+00	6.826021e-04	2.767395e-04	1.233294e+00	3.702859e+00	2.199544e+11	3.103381e-15	1.843446e-04	1.012991e+00	6.000000e-01
1.700000e+00	6.806385e-04	2.801470e-04	1.214788e+00	3.604608e+00	2.189085e+11	3.109238e-15	1.888245e-04	1.022991e+00	6.000000e-01
1.710000e+00	6.785894e-04	2.835445e-04	1.196619e+00	3.508764e+00	2.178315e+11	3.115204e-15	1.933984e-04	1.032991e+00	6.000000e-01
1.720000e+00	6.764554e-04	2.869316e-04	1.178775e+00	3.415259e+00	2.167242e+11	3.121274e-15	1.980686e-04	1.042990e+00	6.000000e-01
1.730000e+00	6.742370e-04	2.903077e-04	1.161245e+00	3.324027e+00	2.155874e+11	3.127442e-15	2.028374e-04	1.052990e+00	6.000000e-01
1.740000e+00	6.719345e-04	2.936726e-04	1.144020e+00	3.235007e+00	2.144220e+11	3.133702e-15	2.077073e-04	1.062990e+00	6.000000e-01
1.750000e+00	6.695485e-04	2.970257e-04	1.127088e+00	3.148137e+00	2.132287e+11	3.140048e-15	2.126809e-04	1.072990e+00	6.000000e-01
1.760000e+00	6.670792e-04	3.003667e-04	1.110441e+00	3.063360e+00	2.120086e+11	3.146472e-15	2.177606e-04	1.082989e+00	6.000000e-01
1.770000e+00	6.645269e-04	3.036952e-04	1.094069e+00	2.980621e+00	2.107624e+11	3.152967e-15	2.229491e-04	1.092989e+00	6.000000e-01
1.780000e+00	6.618919e-04	3.070106e-04	1.077963e+00	2.899866e+00	2.094909e+11	3.159526e-15	2.282491e-04	1.102989e+00	6.000000e-01
1.790000e+00	6.591744e-04	3.103127e-04	1.062113e+00	2.821045e+00	2.081949e+11	3.166141e-15	2.336632e-04	1.112988e+00	6.000000e-01
1.800000e+00	6.563745e-04	3.136010e-04	1.046512e+00	2.744109e+00	2.068753e+11	3.172802e-15	2.391941e-04	1.122988e+00	6.000000e-01
1.810000e+00	6.534924e-04	3.168751e-04	1.031151e+00	2.669009e+00	2.055329e+11	3.179503e-15	2.448446e-04	1.132988e+00	6.000000e-01
1.820000e+00	6.505281e-04	3.201346e-04	1.016023e+00	2.595702e+00	2.041682e+11	3.186236e-15	2.506174e-04	1.142988e+00	6.000000e-01
1.830000e+00	6.474817e-04	3.233790e-04	1.001119e+00	2.524143e+00	2.027822e+11	3.192991e-15	2.565155e-04	1.152987e+00	6.000000e-01
1.840000e+00	6.443532e-04	3.266080e-04	9.864320e-01	2.454290e+00	2.013754e+11	3.199761e-15	2.625415e-04	1.162987e+00	6.000000e-01
1.850000e+00	6.411426e-04	3.298212e-04	9.719548e-01	2.386105e+00	1.999485e+11	3.206538e-15	2.686984e-04	1.172987e+00	6.000000e-01
1.860000e+00	6.378497e-04	3.330181e-04	9.576804e-01	2.319546e+00	1.985022e+11	3.213314e-15	2.749890e-04	1.182987e+00	6.000000e-01
1.870000e+00	6.344746e-04	3.361983e-04	9.436018e-01	2.254579e+00	1.970369e+11	3.220081e-15	2.814160e-04	1.192986e+00	6.000000e-01
1.880000e+00	6.310172e-04	3.393614e-04	9.297126e-01	2.191166e+00	1.955531e+11	3.226833e-15	2.879824e-04	1.202986e+00	6.000000e-01
1.890000e+00	6.274773e-04	3.425071e-04	9.160063e-01	2.129274e+00	1.940515e+11	3.233561e-15	2.946908e-04	1.212986e+00	6.000000e-01
1.900000e+00	6.238548e-04	3.456348e-04	9.024768e-01	2.068869e+00	1.925323e+11	3.240261e-15	3.015439e-04	1.222986e+00	6.000000e-01
1.910000e+00	6.201496e-04	3.487442e-04	8.891180e-01	2.009919e+00	1.909960e+11	3.246924e-15	3.085446e-04	1.232985e+00	6.000000e-01
1.920000e+00	6.163615e-04	3.518349e-04	8.759243e-01	1.952394e+00	1.894430e+11	3.253546e-15	3.156953e-04	1.242985e+00	6.000000e-01
1.930000e+00	6.124905e-04	3.549065e-04	8.628901e-01	1.896263e+00	1.878736e+11	3.260120e-15	3.229987e-04	1.252985e+00	6.000000e-01
1.940000e+00	6.085364e-04	3.579584e-04	8.500099e-01	1.841499e+00	1.862881e+11	3.266641e-15	3.304571e-04	1.262985e+00	6.000000e-01
1.950000e+00	6.044991e-04	3.609904e-04	8.372786e-01	1.788074e+00	1.846867e+11	3.273106e-15	3.380728e-04	1.272984e+00	6.000000e-01
1.960000e+00	6.003786e-04	3.640020e-04	8.246912e-01	1.735960e+00	1.830697e+11	3.279508e-15	3.458481e-04	1.282984e+00	6.000000e-01
1.970000e+00	5.961747e-04	3.669928e-04	8.122430e-01	1.685133e+00	1.814373e+11	3.285845e-15	3.537849e-04	1.292984e+00	6.000000e-01
1.980000e+00	5.918874e-04	3.699624e-04	7.999292e-01	1.635567e+00	1.797896e+11	3.292112e-15	3.618851e-04	1.302984e+00	6.000000e-01
1.990000e+00	5.875169e-04	3.729103e-04	7.877456e-01	1.587239e+00	1.781268e+11	3.298307e-15	3.701503e-04	1.312983e+00	6.000000e-01
2.000000e+00	5.830631e-04	3.758361e-04	7.756880e-01	1.540124e+00	1.764491e+11	3.304426e-15	3.785820e-04	1.322983e+00	6.000000e-01
0.000000e+00	2.901929e-12	5.583082e-14	2.598860e+01	4.985526e+01	2.355059e+03	1.232211e-15	5.820708e-14	-6.761791e-01	7.000000e-01
1.000000e-02	3.763094e-12	7.240025e-14	2.598813e+01	5.010345e+01	3.065620e+03	1.227515e-15	7.510648e-14	-6.661791e-01	7.000000e-01
2.000000e-02	4.879776e-12	9.388667e-14	2.598759e+01	5.035407e+01	3.989833e+03	1.223053e-15	9.690928e-14	-6.561791e-01	7.000000e-01
3.000000e-02	6.327776e-12	1.217490e-13	2.598698e+01	5.060716e+01	5.191660e+03	1.218835e-15	1.250372e-13	-6.461791e-01	7.000000e-01
4.000000e-02	8.205369e-12	1.578788e-13	2.598629e+01	5.086274e+01	6.754102e+03	1.214872e-15	1.613238e-13	-6.361791e-01	7.000000e-01
5.000000e-02	1.063997e-11	2.047289e-13	2.598550e+01	5.112085e+01	8.784823e+03	1.211176e-15	2.081337e-13	-6.261791e-01	7.000000e-01
6.000000e-02	1.379676e-11	2.654794e-13	2.598461e+01	5.138150e+01	1.142342e+04	1.207761e-15	2.685161e-13	-6.161791e-01	7.000000e-01
7.000000e-02	1.788989e-11	3.442536e-13	2.598359e+01	5.164474e+01	1.485081e+04	1.204641e-15	3.464030e-13	-6.061791e-01	7.000000e-01
8.000000e-02	2.319697e-11	4.463971e-13	2.598244e+01	5.191058e+01	1.930134e+04	1.201832e-15	4.468640e-13	-5.961791e-01	7.000000e-01
9.000000e-02	3.007785e-11	5.788404e-13	2.598113e+01	5.217905e+01	2.507842e+04	1.199352e-15	5.764355e-13	-5.861791e-01	7.000000e-01
1.000000e-01	3.899899e-11	7.505684e-13	2.597963e+01	5.245016e+01	3.257463e+04	1.197220e-15	7.435437e-13	-5.761791e-01	7.000000e-01
1.100000e-01	5.056493e-11	9.732285e-13	2.597794e+01	5.272395e+01	4.229761e+04	1.195456e-15	9.590506e-13	-5.661791e-01	7.000000e-01
1.200000e-01	6.555922e-11	1.261919e-12	2.597600e+01	5.300042e+01	5.490339e+04	1.194083e-15	1.236957e-12	-5.561791e-01	7.000000e-01
1.300000e-01	8.499722e-11	1.636210e-12	2.597381e+01	5.327959e+01	7.123912e+04	1.193126e-15	1.595306e-12	-5.461791e-01	7.000000e-01
1.400000e-01	1.101946e-10	2.121469e-12	2.597131e+01	5.356146e+01	9.239792e+04	1.192610e-15	2.057349e-12	-5.361791e-01	7.000000e-01
1.500000e-01	1.428561e-10	2.750569e-12	2.596847e+01	5.384605e+01	1.197892e+05	1.192563e-15	2.653047e-12	-5.261791e-01	7.000000e-01
1.600000e-01	1.851900e-10	3.566115e-12	2.596523e+01	5.413335e+01	1.552286e+05	1.193015e-15	3.420996e-12	-5.161791e-01	7.000000e-01
1.700000e-01	2.400567e-10	4.623311e-12	2.596156e+01	5.442336e+01	2.010527e+05	1.193999e-15	4.410913e-12	-5.061791e-01	7.000000e-01
1.800000e-01	3.111606e-10	5.993683e-12	2.595738e+01	5.471606e+01	2.602661e+05	1.195548e-15	5.686825e-12	-4.961791e-01	7.000000e-01
1.900000e-01	4.032984e-10	7.769895e-12	2.595263e+01	5.501142e+01	3.367278e+05	1.197698e-15	7.331175e-12	-4.861791e-01	7.000000e-01
2.000000e-01	5.226794e-10	1.007197e-11	2.594722e+01	5.530942e+01	4.353890e+05	1.200488e-15	9.450097e-12	-4.761791e-01	7.000000e-01
2.100000e-01	6.773402e-10	1.305536e-11	2.594108e+01	5.561001e+01	5.625946e+05	1.203958e-15	1.218019e-11	-4.661791e-01	7.000000e-01
2.200000e-01	8.776792e-10	1.692134e-11	2.593410e+01	5.591313e+01	7.264662e+05	1.208149e-15	1.569719e-11	-4.561791e-01	7.000000e-01
2.300000e-01	1.137147e-09	2.193048e-11	2.592617e+01	5.621870e+01	9.373855e+05	1.213105e-15	2.022719e-11	-4.461791e-01	7.000000e-01
2.400000e-01	1.473134e-09	2.842006e-11	2.591716e+01	5.652665e+01	1.208606e+06	1.218871e-15	2.606088e-11	-4.361791e-01	7.000000e-01
2.500000e-01	1.908121e-09	3.682646e-11	2.590693e+01	5.683686e+01	1.557023e+06	1.225493e-15	3.357189e-11	-4.261791e-01	7.000000e-01
2.600000e-01	2.471148e-09	4.771420e-11	2.589531e+01	5.714919e+01	2.004145e+06	1.233019e-15	4.324031e-11	-4.161791e-01	7.000000e-01
2.700000e-01	3.199718e-09	6.181325e-11	2.588214e+01	5.746348e+01	2.577308e+06	1.241496e-15	5.568263e-11	-4.061791e-01	7.000000e-01
2.800000e-01	4.142225e-09	8.006717e-11	2.586719e+01	5.777955e+01	3.311205e+06	1.250972e-15	7.169016e-11	-3.961791e-01	7.000000e-01
2.900000e-01	5.361088e-09	1.036951e-10	2.585025e+01	5.809719e+01	4.249791e+06	1.261495e-15	9.227793e-11	-3.861791e-01	7.000000e-01
3.000000e-01	6.936746e-09	1.342714e-10	2.583106e+01	5.841612e+01	5.448665e+06	1.273109e-15	1.187471e-10	-3.761791e-01	7.000000e-01
3.100000e-01	8.972779e-09	1.738282e-10	2.580933e+01	5.873605e+01	6.978032e+06	1.285861e-15	1.527644e-10	-3.661791e-01	7.000000e-01
3.200000e-01	1.160244e-08	2.249865e-10	2.578475e+01	5.905665e+01	8.926392e+06	1.299791e-15	1.964629e-10	-3.561791e-01	7.000000e-01
3.300000e-01	1.499699e-08	2.911248e-10	2.575698e+01	5.937752e+01	1.140509e+07	1.314938e-15	2.525701e-10	-3.461791e-01	7.000000e-01
3.400000e-01	1.937624e-08	3.765942e-10	2.572562e+01	5.969823e+01	1.455399e+07	1.331336e-15	3.245698e-10	-3.361791e-01	7.000000e-01
3.500000e-01	2.502199e-08	4.869936e-10	2.569027e+01	6.001826e+01	1.854837e+07	1.349013e-15	4.169063e-10	-3.261791e-01	7.000000e-01
3.600000e-01	3.229498e-08	6.295206e-10	2.565046e+01	6.033708e+01	2.360756e+07	1.367993e-15	5.352426e-10	-3.161791e-01	7.000000e-01
3.700000e-01	4.165620e-08	8.134168e-10	2.560569e+01	6.065407e+01	3.000537e+07	1.388292e-15	6.867833e-10	-3.061791e-01	7.000000e-01
3.800000e-01	5.369377e-08	1.050534e-09	2.555546e+01	6.096856e+01	3.808293e+07	1.409917e-15	8.806796e-10	-2.961791e-01	7.000000e-01
3.900000e-01	6.915644e-08	1.356052e-09	2.549919e+01	6.127984e+01	4.826436e+07	1.432868e-15	1.128535e-09	-2.861791e-01	7.000000e-01
4.000000e-01	8.899544e-08	1.749379e-09	2.543630e+01	6.158713e+01	6.107566e+07	1.457134e-15	1.445033e-09	-2.761791e-01	7.000000e-01
4.100000e-01	1.144164e-07	2.255292e-09	2.536621e+01	6.188966e+01	7.716777e+07	1.482697e-15	1.848716e-09	-2.661791e-01	7.000000e-01
4.200000e-01	1.469434e-07	2.905364e-09	2.528830e+01	6.218661e+01	9.734419e+07	1.509524e-15	2.362943e-09	-2.561791e-01	7.000000e-01
4.300000e-01	1.884982e-07	3.739745e-09	2.520201e+01	6.247723e+01	1.225943e+08	1.537576e-15	3.017070e-09	-2.461791e-01	7.000000e-01
4.400000e-01	2.414962e-07	4.809384e-09	2.510678e+01	6.276080e+01	1.541333e+08	1.566801e-15	3.847884e-09	-2.361791e-01	7.000000e-01
4.500000e-01	3.089656e-07	6.178784e-09	2.500213e+01	6.303673e+01	1.934499e+08	1.597135e-15	4.901358e-09	-2.261791e-01	7.000000e-01
